,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
6491,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.1,3736
1996,1,0,0,1,1,1,0,0,0,0,0,2,0,2,0,1,3,59.55,4844
6530,0,0,0,0,5,0,1,0,0,0,2,0,0,2,0,0,2,39.5,1733
3072,0,0,1,1,39,1,2,1,0,0,0,2,2,2,0,1,1,99.95,3232
1958,0,0,0,0,36,1,0,0,2,2,2,2,2,0,1,1,3,76.35,2256
1384,0,0,1,0,29,1,0,2,1,1,1,1,1,1,2,1,3,19.55,4366
894,0,0,0,0,36,1,2,1,0,2,0,0,2,2,0,1,2,99.15,3124
4924,0,0,1,0,68,1,0,0,2,2,0,2,2,2,2,1,0,79.6,4582
455,1,1,1,0,57,1,0,1,0,2,2,0,2,0,1,1,2,90.65,4352
6619,1,0,0,0,57,0,1,0,0,2,0,0,2,0,0,1,2,39.3,1743
5779,1,0,1,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.05,5436
7203,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,3,79.65,940
3709,1,0,1,1,12,1,0,0,2,0,0,0,0,0,0,1,2,49.2,4712
7176,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,5723
4849,1,0,0,1,68,1,2,0,2,2,0,2,2,2,2,1,0,86.5,4827
4748,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,0,20.1,2762
4268,1,1,0,0,56,1,2,1,0,0,2,0,2,2,0,1,2,101.05,4629
3522,0,0,1,0,63,1,2,1,0,2,2,0,2,2,1,1,2,107.5,5422
4134,0,0,1,1,39,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3010
3602,1,0,0,0,10,1,0,1,2,2,2,0,2,2,0,1,2,104.4,163
7601,1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1534
713,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,1,3,80.3,2817
4186,1,0,0,0,4,0,1,0,0,0,2,0,0,0,0,1,2,29.65,337
2214,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,71.65,640
5301,1,0,1,0,35,1,2,1,0,0,0,0,0,0,0,1,2,75.2,2232
2923,0,0,1,0,33,1,0,0,0,2,0,2,0,0,1,1,1,53.75,1422
7050,1,0,1,0,12,1,0,1,2,0,0,2,0,0,0,0,0,80.85,6258
1810,1,0,1,0,51,1,2,0,0,0,0,2,2,2,2,1,0,75.2,3345
3486,1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.35,2183
3141,1,0,1,0,59,1,2,1,0,0,2,0,2,2,1,1,0,99.5,4885
1827,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,1,20.05,2925
1155,0,1,0,0,16,1,0,0,0,0,0,2,2,0,0,0,2,59.4,49
1324,0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,85.85,2600
4312,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.2,3814
510,0,0,0,0,11,1,0,0,2,0,0,2,0,0,1,1,3,54.6,5031
1680,0,1,1,1,61,1,2,0,0,0,2,0,2,0,1,1,2,65.2,3389
499,0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,0,1,105.0,5814
7056,1,1,1,0,53,1,2,0,2,0,0,2,0,0,1,1,2,60.05,2806
1856,1,0,0,0,52,0,1,0,2,2,2,2,2,2,2,0,1,63.9,2894
1388,0,0,1,1,42,1,0,1,0,0,0,0,2,0,0,1,1,77.95,2936
5615,1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,3,85.2,4929
3719,1,0,0,0,37,1,2,0,2,2,2,2,0,0,1,0,2,67.45,2095
2386,1,0,1,1,71,1,2,1,0,2,0,2,0,0,2,1,2,84.8,5021
5541,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,36.45,3113
3236,0,0,1,0,18,1,0,1,0,0,2,0,2,2,0,1,1,95.95,1266
6172,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.05,2148
1540,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1099
1217,1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,20.05,3100
2681,1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,1235
7605,1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,86.6,6242
2993,0,0,1,1,17,1,0,1,0,0,2,2,2,2,1,0,0,98.6,1203
5512,0,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,0,99.05,2550
6313,0,0,0,0,13,1,2,1,2,2,0,0,2,0,0,1,2,96.65,446
1191,0,0,1,1,10,1,2,2,1,1,1,1,1,1,2,0,1,26.1,1884
5772,0,1,0,0,17,1,0,1,0,2,2,0,2,0,0,1,2,89.15,894
5293,1,1,1,0,57,1,2,1,0,0,2,0,2,2,0,0,2,100.6,4745
1542,0,0,1,1,16,1,0,0,2,2,0,2,0,2,2,0,0,68.25,221
3301,0,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.05,2215
3324,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,1609
2539,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,2,49.15,1186
953,0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,3493
6731,1,0,1,0,51,1,2,1,0,0,0,0,2,2,0,1,2,94.65,4067
4846,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1611
6801,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,18.85,1343
4330,1,0,1,1,53,1,2,2,1,1,1,1,1,1,2,0,1,25.55,606
732,1,1,1,0,27,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1472
7772,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.1,1477
1156,1,1,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,108.85,5079
7202,1,1,1,0,2,1,2,1,0,0,0,0,2,0,0,1,3,86.85,1006
3294,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,80.15,6015
6541,1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,99.8,5337
2982,1,1,1,1,64,1,2,1,2,0,2,2,2,2,2,1,0,111.6,5563
5305,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,46.0,1530
5161,0,0,1,1,52,1,2,1,2,2,2,0,0,2,0,0,0,98.15,4221
2156,1,0,0,0,32,1,2,1,0,2,0,0,0,0,0,1,0,80.35,2245
1062,1,0,0,0,28,1,0,1,0,2,0,2,2,0,1,1,0,91.25,2132
2616,1,0,1,0,63,1,2,1,2,0,0,2,0,0,2,1,1,84.65,4478
1167,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,2152
3222,1,1,1,0,49,1,2,1,0,2,0,0,0,2,0,0,1,90.05,3876
3636,1,0,0,0,18,1,0,0,0,0,2,2,0,0,0,0,1,55.2,111
5588,0,1,1,0,2,1,2,1,0,0,2,0,0,0,0,0,2,79.2,1227
2938,1,0,1,1,66,0,1,0,0,0,0,2,2,2,2,0,0,50.55,2919
4491,1,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,97.8,4162
3140,0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.85,6308
4980,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1488
143,1,0,1,0,69,1,2,1,0,2,0,2,2,0,2,1,3,92.45,5191
7708,1,0,1,1,19,1,2,1,0,0,0,2,2,2,1,1,2,100.95,1451
3577,1,0,0,0,56,1,2,1,0,2,0,0,2,2,0,0,2,98.6,4622
4946,1,1,1,1,60,1,2,1,2,0,0,0,0,0,0,1,2,80.95,4097
2782,0,0,1,1,24,1,2,0,2,2,0,0,2,2,1,0,2,78.4,1385
717,1,0,0,0,19,1,2,0,0,0,2,2,0,0,0,0,2,59.55,275
1819,0,0,1,0,56,1,2,1,2,2,2,0,2,2,1,0,0,109.8,4988
2502,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,19.55,155
4360,0,0,1,1,64,1,0,2,1,1,1,1,1,1,2,0,3,20.2,510
4171,1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,89.95,1124
6588,0,0,0,0,16,1,2,1,0,0,0,0,0,0,0,0,2,72.65,362
395,1,0,1,1,52,1,0,0,2,2,2,0,2,2,2,0,2,79.2,3432
5731,1,0,0,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.4,3855
6320,0,0,0,0,25,1,0,1,0,2,2,0,2,2,0,1,2,99.5,2003
7560,0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.35,4009
4492,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1308
1365,1,0,1,1,47,1,0,1,2,0,2,0,0,2,0,0,2,90.05,3531
7090,1,0,0,0,12,1,0,0,0,0,0,2,2,0,1,1,2,59.8,5651
5999,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,73.5,5666
595,1,0,1,1,30,1,2,1,0,0,0,0,2,0,0,0,2,85.45,2164
6205,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,50.8,4235
3952,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,114.0,6089
5392,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,2,49.35,1809
5917,0,0,0,1,2,1,2,1,0,0,0,0,2,2,0,1,0,94.2,1531
4968,1,0,1,1,66,0,1,0,0,2,2,0,2,2,2,1,1,56.75,3197
2914,1,0,1,0,50,1,2,1,0,0,0,2,2,2,1,0,2,99.4,4279
7664,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,79.25,2325
2326,0,0,1,1,24,0,1,0,2,2,2,0,2,2,1,0,2,57.6,662
5644,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.85,6395
3766,0,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.05,6468
3440,1,0,1,1,58,1,2,1,0,0,2,2,0,2,2,0,0,94.35,4611
3851,0,0,0,0,72,1,0,0,2,2,2,2,0,2,2,1,1,73.0,4406
4132,0,0,0,0,6,0,1,0,2,2,2,2,2,2,2,1,3,63.4,3016
6806,1,0,0,1,20,1,0,2,1,1,1,1,1,1,0,1,2,19.4,3218
7132,0,0,1,1,4,1,2,1,0,2,0,0,2,2,0,1,2,97.95,3287
2143,0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,51.3,3580
7173,1,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,1,73.75,6270
5073,0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,6375
1571,1,1,1,0,70,1,0,1,2,2,2,0,2,2,2,0,1,105.35,5784
4079,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.8,1490
1122,1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,2,44.75,2891
2786,1,0,0,0,4,1,2,2,1,1,1,1,1,1,0,0,3,25.25,23
6335,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.6,4845
2967,1,1,0,0,23,1,2,1,0,2,2,0,2,2,0,1,2,106.4,2131
2504,0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,6166
5988,1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607
3465,0,0,0,0,41,1,0,2,1,1,1,1,1,1,1,1,3,19.75,6044
675,0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.25,1578
2808,1,0,1,1,24,1,2,0,2,0,0,2,2,2,0,0,0,81.0,1522
3348,0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,1,1,75.55,3024
728,0,0,1,1,18,1,0,2,1,1,1,1,1,1,2,0,3,19.35,2683
412,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,49.0,4136
3146,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,43.8,4494
1516,0,0,0,0,30,1,0,0,2,0,0,0,0,0,0,1,3,48.8,965
5745,0,1,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,99.7,2564
825,0,0,1,1,72,0,1,0,0,2,0,2,2,2,2,0,1,53.65,3249
3267,1,0,1,1,69,1,0,0,2,2,2,0,0,0,2,1,0,59.75,3478
3974,1,0,0,0,1,1,2,0,0,2,0,2,0,0,0,0,3,60.1,4911
616,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.45,5720
114,1,0,1,1,44,0,1,0,2,2,2,2,0,2,2,1,1,54.05,2013
417,0,1,1,0,71,1,0,1,2,2,2,2,2,2,2,1,0,109.7,5979
3069,0,0,0,0,8,1,0,0,2,0,0,0,0,0,0,1,2,49.85,3154
1625,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,1990
6748,0,0,1,0,37,1,2,1,2,0,2,2,0,2,1,1,2,99.2,3225
7703,1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,1635
4185,1,0,0,0,5,1,0,0,0,0,0,2,0,0,0,1,2,49.2,1777
2896,1,0,1,0,65,1,2,1,0,2,0,0,0,2,0,1,2,90.65,4868
7263,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,2044
2082,1,0,0,0,32,1,2,1,2,2,0,2,2,2,0,1,1,108.15,2973
753,1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.35,1285
2546,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,3826
3969,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,19.25,229
3373,1,0,1,0,12,1,0,1,2,0,0,2,0,0,0,0,0,80.85,6258
5726,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,3826
4107,0,0,1,1,67,1,2,1,0,0,2,2,2,2,2,1,0,105.65,5327
2444,0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,4128
4380,0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,1,3,75.85,6222
1066,1,1,1,0,53,1,2,0,2,0,0,2,0,0,1,1,2,60.05,2806
3913,1,0,0,1,39,1,2,1,0,0,0,2,2,2,2,0,3,100.55,3336
5287,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.9,5974
5536,1,0,0,0,54,1,0,1,2,2,0,2,2,2,1,1,1,105.4,4672
5387,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,46.2,3905
5732,1,0,0,0,18,0,1,0,0,2,2,0,0,0,0,1,1,33.5,4914
3498,1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,615
2738,0,0,0,1,67,1,2,1,0,2,0,2,2,2,2,1,2,104.0,5538
5052,0,0,1,1,43,1,0,2,1,1,1,1,1,1,1,0,3,20.0,6088
4000,0,0,0,0,12,1,2,1,0,2,0,0,0,2,0,1,2,89.15,109
1568,0,0,1,0,21,1,2,1,0,0,0,0,0,2,0,1,2,86.5,1355
2427,1,1,1,0,60,1,2,1,0,2,2,0,2,2,1,1,2,104.35,5122
3746,0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3265
6833,0,0,0,0,11,1,2,1,0,0,0,2,2,0,0,0,2,90.15,6506
7291,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,711
1687,1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,99.25,5234
851,0,0,1,1,21,1,0,0,0,2,0,0,2,0,1,1,1,58.85,392
3546,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,5878
6303,1,1,0,0,41,1,2,1,0,0,2,0,2,2,0,1,2,98.4,3577
895,1,0,1,1,9,1,2,1,0,0,2,0,2,0,1,1,2,90.35,5855
4592,0,0,1,0,43,1,0,0,2,0,2,2,2,2,2,1,2,78.8,2995
6401,0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,106.75,3467
5878,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,81.1,6057
335,1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.7,5951
2839,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,513
3087,1,0,1,1,66,1,0,0,2,2,2,2,2,0,1,1,2,75.1,4246
4611,0,0,1,1,61,0,1,0,0,2,2,2,2,0,2,0,1,51.35,2824
1348,1,0,0,0,37,0,1,0,0,0,0,0,2,0,2,0,1,35.8,579
1015,1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,74.75,6118
2816,1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,3,20.15,1104
1631,0,0,1,1,37,1,0,2,1,1,1,1,1,1,0,0,2,19.35,5396
2489,0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,74.7,537
3730,1,0,0,0,67,1,0,2,1,1,1,1,1,1,1,1,3,19.45,365
6905,0,0,0,0,35,1,2,1,0,2,0,2,0,0,0,0,1,85.3,2520
3251,1,0,1,0,37,1,2,0,2,0,0,0,0,0,0,1,3,55.05,1664
7200,0,0,0,0,4,1,2,1,0,2,0,2,0,2,0,1,2,93.5,3128
5877,1,0,0,0,10,1,2,0,0,0,0,0,2,2,0,1,1,72.15,5991
6665,1,1,0,0,9,1,2,1,0,0,2,0,2,2,0,1,2,100.5,6362
5881,1,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,75.35,5770
2070,0,0,1,1,37,1,0,0,2,2,0,0,2,2,1,0,0,75.1,2309
4452,1,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,3,25.5,1766
7591,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2222
5408,1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,74.9,1692
1635,1,0,0,0,44,1,0,1,0,0,2,2,2,2,2,0,0,100.1,3715
4646,1,0,1,0,59,1,2,1,2,2,2,2,2,2,2,0,2,113.75,5241
6484,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,5512
2479,1,1,1,0,45,1,2,1,0,2,2,2,2,0,1,1,0,98.7,3852
6617,0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,1,1,101.5,4475
2265,1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,2317
2959,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,43.75,3463
5323,0,0,1,0,32,1,0,1,0,2,0,0,0,2,0,0,0,84.15,2236
7349,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.75,5548
3059,1,0,0,1,15,1,0,0,0,0,2,2,0,0,1,0,1,55.2,6248
5053,0,0,1,1,38,1,0,0,2,2,0,0,0,0,0,0,2,54.5,1700
5869,1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,81.7,6059
2141,0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,100.15,6340
5104,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,1,25.15,1328
3118,0,0,1,1,9,1,0,1,0,0,0,2,0,0,0,1,2,75.85,5195
5188,1,1,1,0,72,1,0,1,2,2,0,2,0,0,2,1,1,84.8,5012
7340,0,0,0,0,13,1,2,1,0,2,2,0,0,0,0,1,2,84.45,113
4045,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,0,2,97.0,603
3356,0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,6237
2744,0,0,1,1,45,1,2,1,2,2,0,0,2,2,0,1,2,105.15,4001
5092,1,0,0,0,28,0,1,0,0,0,0,2,0,0,0,1,1,30.1,6065
3506,1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4,4021
1679,0,0,0,0,55,1,0,0,0,0,0,0,0,0,1,0,0,45.05,2116
4249,1,0,1,0,55,1,2,2,1,1,1,1,1,1,2,0,0,25.7,823
3147,1,0,1,1,25,1,0,2,1,1,1,1,1,1,0,1,3,19.15,4038
2294,1,0,1,1,6,1,2,2,1,1,1,1,1,1,2,0,3,25.4,956
7004,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,21.0,1728
6933,0,0,1,1,25,1,0,1,0,2,2,0,2,0,0,1,0,89.15,1891
580,1,0,0,0,13,1,0,1,2,0,0,0,0,0,0,1,1,73.75,6458
1470,0,0,1,0,46,1,2,1,0,2,2,2,2,2,2,1,1,108.9,4094
4799,1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,5051
4070,1,0,1,1,53,1,2,1,0,2,2,0,2,2,1,1,2,105.25,4619
5308,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,45.35,747
3343,0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,2,110.5,5893
4992,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,765
4583,0,0,0,0,15,1,0,0,2,0,2,2,0,0,0,0,2,58.95,6455
3672,0,0,1,0,60,1,2,1,0,2,2,0,2,2,0,1,2,106.15,5166
559,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.85,1499
5237,1,0,0,0,17,1,0,1,0,2,2,0,0,2,0,1,1,90.95,1074
5215,1,0,0,0,54,1,2,0,2,0,2,2,2,2,2,0,0,87.1,4004
2849,1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,94.8,4083
512,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,5501
4729,1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.15,2952
1081,1,0,0,0,29,1,0,1,0,0,0,2,2,2,0,1,2,94.2,2257
1664,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,5624
1012,0,1,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2793
1931,1,0,0,0,15,1,0,1,0,0,2,2,2,2,0,1,2,101.35,993
1150,0,0,1,0,58,1,0,0,2,2,0,0,2,0,0,1,1,65.25,3251
2838,0,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,3,24.95,310
5949,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.9,2430
116,1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,3,25.25,1023
740,0,0,1,0,43,1,2,1,0,2,0,0,0,0,0,0,2,80.45,2940
7467,1,0,1,0,47,1,2,1,0,2,2,0,0,0,0,1,0,83.35,3476
6070,0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,96.55,5252
5177,0,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,3,20.45,5924
3675,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.15,6174
5906,0,0,0,0,9,1,0,0,2,2,0,0,2,2,0,1,2,74.65,5533
830,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.35,6058
119,1,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,44.3,2320
4752,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.3,4139
7422,0,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,106.3,3770
7364,0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,1,0,76.65,2890
7690,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,3961
635,1,0,0,1,54,1,0,1,2,2,0,2,2,2,1,1,2,105.85,4802
4465,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1337
4364,1,0,1,1,72,0,1,0,2,0,2,2,2,0,2,0,3,48.9,3055
6799,0,1,0,0,28,1,2,1,0,0,2,2,2,2,0,1,2,103.3,2495
7079,0,1,0,0,56,1,2,1,0,2,2,2,2,2,1,1,2,111.95,5169
6966,1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,694
7010,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.75,5548
4142,0,0,0,0,18,1,2,0,0,0,0,0,0,0,0,1,2,50.3,6351
7027,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,1566
991,0,1,0,0,60,1,2,1,2,0,0,0,2,2,1,1,0,101.4,5034
876,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.7,5121
4869,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6,271
5315,0,0,1,0,13,1,2,1,0,2,2,0,2,0,0,0,2,94.1,393
5222,1,0,1,1,7,1,0,0,0,0,2,0,0,0,0,0,2,48.7,2945
4,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.1,2350
3051,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,25.4,2719
5691,0,0,1,0,14,1,2,0,2,0,0,0,2,0,0,1,0,64.7,6426
3124,1,0,0,0,14,1,2,2,1,1,1,1,1,1,1,1,1,24.8,2792
6407,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.55,5969
7136,1,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,89.5,6246
2660,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3385
2491,0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,29.5,777
7146,1,0,1,1,3,1,0,0,0,2,2,0,0,0,0,1,3,56.15,1168
5173,1,0,1,1,47,0,1,0,2,0,2,2,0,0,1,0,2,40.3,1335
3854,1,0,1,0,55,1,0,0,2,2,2,0,0,0,2,0,2,58.6,2664
4933,0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,1,2,74.55,1964
4777,0,0,1,0,24,1,2,1,0,0,0,0,0,0,0,1,1,75.4,1268
1715,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,1,3,19.45,5443
6448,0,1,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.0,3200
6713,1,1,1,0,7,1,2,1,2,2,0,0,0,2,0,1,1,94.7,5335
6457,0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,81.1,4753
6293,1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3017
1148,1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,99.95,260
3261,0,0,0,0,2,1,0,1,2,2,0,2,0,0,0,1,2,86.25,1360
574,1,0,0,1,30,0,1,0,0,0,0,0,2,2,0,1,2,44.5,563
3769,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.85,2216
3736,0,0,0,0,28,0,1,0,0,0,2,2,0,0,0,1,3,35.75,6470
4146,1,0,1,1,52,1,2,1,0,0,2,2,0,2,2,1,0,96.25,4219
853,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,1,20.1,5045
1982,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,49.8,4145
2774,0,0,0,1,62,1,2,1,0,0,2,0,2,2,1,1,2,100.15,5167
5919,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,18.85,1343
4929,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,91.1,3879
5211,0,1,0,0,52,1,2,1,2,2,2,0,2,2,0,0,1,108.1,4810
1166,1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.85,6095
6614,1,0,0,0,5,0,1,0,2,2,2,2,0,0,0,1,3,43.25,1806
6002,0,0,1,0,14,1,2,0,2,0,0,0,2,0,0,1,0,64.7,6426
971,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,45.65,1508
2701,1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3163
